UDI,Server Type,CPU Utilization [%],Memory Usage [%],Air Temperature [K],Disk I/O Operations,Network Latency [ms],Power Consumption [W],Machine Failure,Vibration Level [g],Cooling Efficiency [%],Network Throughput [Mbps]
279,M,73,79,297.62153333553755,4300,32.34910924012884,371.653333092918,1,1.431628403829534,53,855
280,M,98,29,296.83390415011763,4545,27.714898325836074,485.8229332615999,1,1.7834816489170586,59,865
281,H,22,32,296.20447829026585,4227,28.818753760188876,339.93296546688134,0,1.2587954319449228,82,560
282,L,27,63,293.6345621008601,3265,13.426873771267744,300.0553926502776,0,1.7660409064585982,51,539
283,L,30,24,295.4579192615622,3512,25.283976852483008,316.0335312288479,1,1.4930519120144945,61,474
284,L,74,15,293.7691715047805,1194,24.674580594013317,399.49029634664186,0,2.45856481000929,65,150
285,M,17,44,297.456935018071,3317,24.54031422404591,362.5284605698943,0,1.5346325167231172,84,738
286,L,57,84,293.57003508373276,2551,28.09050448270655,326.48072141230733,1,1.4657479789793386,58,329
287,L,94,17,294.73097863412136,2776,28.621216481825396,367.14986812740864,1,0.9524825200298469,52,789
288,M,52,66,292.82647931039827,4835,24.67442862591426,416.42203602809826,0,1.8831914781353998,77,246
289,L,62,59,294.003729803633,3610,36.29271575931512,432.9648220034094,0,1.220795654231387,65,591
290,M,94,58,293.9811405486933,1355,32.99496139621315,368.4519991063352,0,1.5040731230434226,89,174
291,L,36,97,294.69456152588344,3587,31.03155890188997,406.75971335679884,1,1.410983895547067,68,431
292,L,28,30,293.20074254312897,3523,33.22769616371342,278.88294221056765,1,1.6699436777085903,60,698
293,H,32,45,297.4312573848982,1564,21.403823383269312,381.1070761608818,1,1.4153504915855535,87,612
294,L,59,80,294.62587006665507,1307,21.262336033444228,340.9733943927703,1,1.1279901165580568,95,961
295,L,60,78,293.9327613546931,3675,36.091038227622285,292.5639318895448,1,1.208883774762478,80,138
296,M,52,67,296.539373487124,1408,41.90910218771916,303.39602114161636,1,1.1688218128904566,50,979
297,M,60,72,299.3247979793803,4512,30.272521087817694,309.18593941285974,0,1.5558960552009167,93,399
298,L,78,25,294.1915281448474,1520,41.25223549855828,364.6628010982293,0,1.885757607256845,79,120
299,M,50,15,294.50969163175455,2546,30.00585175322556,294.6412261376232,0,1.4075481828732728,70,511
300,L,81,87,293.5234129007224,3532,26.456826669381435,385.42694830646974,1,1.6786291548115504,64,494
301,L,20,61,296.32405687119245,2642,34.90130735042524,398.1957650083808,0,1.7691813781348138,65,763
302,M,89,11,296.9107432110253,4884,19.246348502753815,344.0403728503152,1,1.5920841777405328,53,751
303,M,97,98,294.9072439460926,2876,27.063099530746282,339.6746221275989,0,1.248331424990432,73,799
304,M,94,86,294.12326568477806,4329,25.862045760105637,357.81729082020377,1,1.882957382185598,89,678
305,M,61,27,296.067920443118,3741,24.001098826655795,325.3238037670922,0,1.2611736662290085,72,772
306,H,32,90,296.47934006612564,3977,27.50781471733544,423.0550869942217,1,1.595928446790853,66,176
307,M,58,85,298.1080849337372,2193,31.452267065037095,245.47556639467012,1,1.5003795142142697,84,344
308,L,47,44,293.8349335569435,4532,36.55732964815883,330.6506468525645,1,1.6429759019960228,75,397
309,M,56,95,296.70467136614855,2860,35.20767985197691,271.7550596152636,0,1.6142831559860789,84,399
310,L,81,48,295.21156397130113,1650,22.03151589321819,378.8058173161174,0,1.74203906679702,64,924
311,L,16,10,291.53144053183837,3844,41.449424817085,360.68160295310037,0,1.5276746106741694,64,755
312,L,75,46,298.0444092642436,3158,36.23175650866016,387.6764040642535,0,1.6773267908902545,76,183
313,L,86,30,295.59496068725434,3651,30.20245296452699,357.9908680544115,1,1.7716051940490414,57,323
314,H,71,10,296.2136081168453,3267,36.72721409971078,369.59715885871583,1,1.0367578452316173,64,314
315,H,96,13,296.89263503312543,2028,25.393496680593753,306.3332753294511,0,1.8972343965076224,57,801
316,M,38,67,296.1921124180922,2555,34.22301377628722,357.40253261909726,1,1.4434756765607755,100,290
317,L,47,10,293.0660148602904,2636,20.32704834198028,310.8917630090671,1,1.6002609899778546,53,378
318,L,93,22,296.34935748166737,4366,28.463897762513714,380.610735153014,0,1.5463531954588587,50,564
319,L,42,55,295.9932611174003,4529,36.82106852081361,302.6103722027436,1,1.3810268091973807,74,171
320,L,38,56,291.66031894981484,2951,27.70899321264962,324.21872369557366,0,1.465001848986416,84,615
321,M,88,90,298.3320744937951,1668,27.92834900839775,345.7913030524962,0,1.540057095093164,57,939
322,M,32,85,294.24535096825963,3942,26.979683881031644,426.60141619382864,0,1.4380489069022453,98,475
323,M,12,16,296.99113522722666,1512,29.01388825402724,351.57763858169665,1,1.8297867056913102,66,250
324,L,54,60,294.3279994358099,2235,24.94110812296332,451.0714936524314,0,1.7702823362188398,77,133
325,H,17,12,293.93357709293235,1118,37.90983237731005,419.1196112113621,0,1.3468894948408718,55,921
326,M,95,59,294.84215618374293,1384,24.00443441854059,334.8166532032638,0,2.098673266982066,92,580
327,M,38,35,299.24344911118794,1259,31.61955785098642,370.18035800613904,1,1.0503991741346344,55,369
328,M,11,40,299.02588675952995,2422,34.22792801096095,377.7316883007598,1,1.1794715707411783,50,568
329,L,59,71,293.93093401065227,2198,26.320877426414032,202.73472425001123,1,1.4799291056282993,52,615
330,L,74,35,297.4946842693292,4485,22.71910452889696,264.2415485595393,1,1.5907287898358302,58,573
331,L,29,76,295.0467346011712,3181,27.10994343996378,372.44690204571094,1,1.2794679796784405,64,949
332,M,61,64,299.0366298086118,3149,28.021020738016194,375.59988554261463,1,1.3947350610579652,89,145
333,L,94,37,297.30574190977916,3432,34.59431951516435,357.5859527983506,0,1.1894441976983343,69,648
334,L,46,53,295.55811089492164,3502,29.26071198875147,294.3023515734818,1,1.4117583575423964,65,804
335,L,81,90,295.1627641104525,4133,30.012525993474757,470.59451797212984,1,1.038684345603841,59,289
336,L,36,47,296.21677920433683,1959,22.97366523284792,378.35042020448276,0,1.3910947278626844,63,678
337,H,56,39,295.9670134533626,3948,29.03092725991275,400.9730751602559,0,1.3780642577491002,65,702
338,M,15,75,292.7947286378446,1565,37.1823870107116,396.64859436066,1,1.1607804230693664,64,926
339,L,69,17,295.41562678177155,2840,35.481179484809495,357.37270563070626,1,1.9456732153472784,90,691
340,L,54,23,293.69663761501846,1006,27.484944201666686,354.24204191671504,1,1.68103102210905,75,666
341,L,53,71,293.94061232843006,1867,34.15080525221094,395.1685732184045,0,1.86773775665352,59,519
342,L,92,84,297.22910439063844,3562,29.299514347068467,323.8377345708712,0,1.5175563524696014,89,634
343,L,27,72,295.40749755630594,3379,32.521007299507836,398.64973630307776,0,1.6454174899566756,61,643
344,L,74,88,294.0909596907316,4450,28.52728911016713,358.7976521053104,0,1.4577851429016644,86,817
345,L,34,75,292.57626108347966,1444,25.166868474902337,379.58691534627667,0,1.4531818397449745,63,222
346,M,36,49,293.4479076748032,3382,24.911852121763186,358.91341128836285,1,1.724206551121611,74,138
347,M,16,22,294.8811146856908,4539,32.63467259780669,305.65430212491736,1,1.269581404227805,79,601
348,L,53,26,298.37171846267387,3708,16.76724298825959,341.5928992627343,1,1.4570293727526578,79,416
349,L,38,24,292.90184765042426,3335,35.32207594923901,411.05720268790407,1,2.040823323692093,84,742
350,M,53,42,295.58952858395077,2035,28.798251064010763,382.2115474740752,1,1.4783641678481678,64,242
351,M,45,25,295.8142386008683,4044,26.787640821576826,405.249881517671,0,1.556036088059719,80,989
352,H,28,22,297.44527850385793,4175,34.99364403199813,397.01150751209207,0,1.7996467149845583,87,107
353,M,15,95,295.2497553169151,4694,16.166035189327765,321.5226134308492,0,1.8466094717567267,100,864
354,L,34,32,295.81595508983713,2286,32.310648052933196,272.0371805623494,0,1.8011626907612097,67,189
355,L,40,45,297.3641974893306,2458,38.203457307293704,392.3627058546143,1,1.173426957632511,56,439
356,M,18,52,293.4458725939412,3220,23.140975644360836,341.5039058056573,1,1.3581428579141144,52,661
357,L,93,59,296.58241109970567,2630,27.72745206630031,384.523315433772,0,2.0179816257048317,54,165
358,M,83,83,292.21206191763713,3368,32.26256839624007,420.0193047756278,1,1.4408484539018376,74,900
359,H,46,90,295.1283876769137,4786,22.146400140507197,332.29109247438237,0,1.6630076606579824,65,276
360,M,36,22,294.5253030435891,4116,31.23036100631035,311.8855275435755,1,1.7429692992413588,64,500
361,L,22,39,293.5557990658429,2569,43.43703673753084,298.9352600408615,1,1.9934196272614617,69,396
362,M,50,66,296.9447864188495,3258,31.635860666094906,348.90889363553373,1,1.2285880383404044,90,630
363,L,75,39,297.0570238166698,3954,31.47032885591222,279.39400696769144,0,1.577298008556539,71,330
364,M,94,80,297.13805479073966,1736,23.980698476857647,367.62503296591694,1,1.489183782871818,84,559
365,H,33,19,295.75948130068394,1416,36.64865006188559,370.0001208120163,1,2.2982212816024044,76,110
366,L,53,75,292.5348405112434,1263,16.372465158159237,369.7295856404756,0,1.3260758479938155,61,159
367,H,69,92,294.3420495057025,3348,29.816862432632632,265.50520542182403,1,1.2138235505103627,82,120
368,H,18,48,297.0117610046473,2479,34.5789506871957,409.5053748564416,0,2.090038544103843,73,527
369,L,11,46,296.98537701625196,4297,17.50075027687568,356.3763962168341,1,2.2991165154063715,75,958
370,L,65,12,297.39338956558885,1103,19.928670473098443,327.4856198090143,1,1.85775762602458,87,250
371,L,39,98,295.6281820624011,1986,22.61263115076912,382.4782293954633,0,1.0280488049889709,83,690
372,L,31,43,294.63614547294065,1220,36.86447552493099,381.8281031528848,1,1.20548487641345,62,608
373,L,84,95,291.0690505316289,1333,26.817509047180817,292.7166074396084,0,1.2371609917755166,77,697
374,M,90,47,296.72529456889055,1417,34.482712260621355,347.525860346668,0,2.1104769769343497,69,624
375,L,22,23,294.8017091482289,2324,33.67609312454706,320.01381473838177,1,1.4764322828061072,57,785
376,L,80,73,292.4924441532646,3682,21.697072173222367,329.0463373653362,1,1.589513822325106,99,408
377,H,25,48,296.5254560907493,2508,28.05289018637322,376.15978321273974,0,1.4036745337025556,65,796
378,L,54,63,297.8391069192958,1960,28.859852528451913,306.4689529582462,1,1.1006437329798717,83,794
379,H,74,11,296.73454029130005,2480,32.55524730301272,377.7560567392292,0,1.2817532712127517,81,110
380,L,20,52,296.34984506888577,1435,31.138576137630007,303.7493870616386,0,2.088520716531962,97,692
381,L,79,62,296.8668086090431,3441,29.67162962119279,410.3663836833194,0,1.4877223126713008,79,242
382,M,29,12,290.0,3781,35.82375361239201,317.3999402671318,1,0.947970666256718,84,267
383,M,72,50,298.4423224893682,1042,35.75182268482769,464.7491978991948,1,1.6988509003226084,65,709
384,H,99,17,293.41652618771906,3257,22.75892133324468,390.68683716416507,0,1.476269463116188,97,754
385,M,21,99,293.5920123752548,2872,27.75742275795617,340.39747375278586,1,1.4841997618903944,58,338
386,H,71,84,294.05779487397365,1965,30.158689937855247,302.45251383913586,0,1.427636151694475,80,368
387,L,100,72,294.28647070761866,1010,30.422994098030387,376.0353697462962,0,1.1513091016468273,68,776
388,L,51,74,298.0008154603906,1215,32.753612219996754,400.7146142959228,0,1.2995124804350409,92,466
389,M,92,88,296.0876663334861,4235,31.865628549904443,381.1099978084562,1,2.1583301488710793,83,344
390,H,78,13,293.64299165244915,1224,32.97771840368241,321.0729958690134,1,1.7669142712997268,65,147
391,H,67,77,293.9456950848152,2760,33.56565244023304,421.3409599690777,0,1.7085550798152362,73,541
392,L,14,19,299.98873941510647,2269,28.58526008045662,364.55802205514226,0,1.4421541481491391,65,653
393,L,36,84,295.7060706522218,3705,28.313929513608933,317.4745601975557,0,1.528777552136988,64,347
394,M,37,59,294.1363514391028,4774,36.97456067651457,460.79337021776087,0,2.007532826675191,80,109
395,L,35,32,291.7562675262211,1772,27.518199743155115,382.63332140267755,1,1.534536875296363,56,532
396,H,100,70,291.64861166192566,2822,33.6988734150594,370.3942089175752,0,1.5832083014617402,93,203
397,H,58,56,292.7662254524402,1015,26.221858747589895,325.8264281736821,0,1.6650889462625191,64,960
398,L,30,12,295.1916757559309,4265,31.67315971545165,348.22971438086546,1,1.1308007576098622,51,693
399,M,10,26,297.2188279642983,2032,32.035353599088566,309.32334497466053,1,1.4616020708265494,88,711
400,M,67,31,296.23214889018345,3561,33.24481551214202,359.25656384622283,0,1.1306749394693005,71,859
401,L,88,100,297.34812209284314,3340,37.95144764293152,377.4070000927695,1,0.6676651549469481,73,857
402,H,64,25,296.1315491363831,4155,25.003726346403653,253.39321446401507,0,1.0530124475742664,74,198
403,M,90,89,292.54831112026335,4280,30.746155316401058,285.5356186783978,0,1.4870118781249437,61,801
404,H,35,12,295.84971215476463,1057,33.31160190368112,304.469045610591,0,1.8968605144575177,100,983
405,L,93,61,295.9352460088629,1984,33.32513353854949,274.7597539554487,1,1.604419450809137,63,700
406,H,34,42,294.7598030941834,1850,28.45267402047965,308.6748409255129,1,1.6407268569271567,83,703
407,L,86,51,294.38804877143673,2535,31.92342394905544,423.6928216265262,1,1.8055697656291765,95,730
408,L,42,11,294.70346495542924,4689,29.90536195575743,407.07432586128846,0,2.0580732771844445,69,861
409,H,98,48,291.9071653548516,1647,33.699905997983,318.97889975792964,0,1.7235682190661454,63,968
410,L,81,55,292.33567082520784,2843,29.60604655694642,377.64422272960326,0,1.2766809052491812,67,270
411,L,78,57,300.0,2354,29.680202186295773,292.47774855688397,1,1.485285922282113,84,402
412,H,15,36,292.49705669219446,1460,31.355069864734332,447.8111372335313,1,1.9221001026746554,66,886
413,H,32,24,291.4667754223278,4660,27.504239004942434,340.1614144210047,0,1.7121312839742033,97,244
414,M,39,16,293.5593329393443,1968,26.20391311008516,248.83619729223273,1,1.2719496768055958,94,185
415,M,87,66,295.91825692674655,4396,23.36826879578245,461.6288251300978,1,1.5912915367072142,72,855
416,L,63,51,296.12237048388243,2233,29.325469089430428,335.0178213472292,0,1.908195338141145,71,509
417,L,96,18,292.9520941089069,4815,26.325330639305008,451.69764001173917,1,1.8054414995608679,98,946
418,L,20,15,295.19316466938415,4196,28.518232123520004,395.87617534342667,1,1.7200470841109103,80,512
419,M,40,66,293.91078835846866,3739,36.191451384637986,364.7830447879648,1,1.191617240018269,78,801
420,M,15,85,295.38058455798426,4533,28.676702784033942,258.2015967215634,0,1.2041903351736256,74,938
421,M,20,39,294.41348290640866,1289,36.28881897896051,355.443766563809,0,1.5334290113545612,81,949
422,M,86,64,293.61191500731803,4285,31.92731547102305,271.9981148173899,1,2.0603625166027033,80,725
423,L,21,93,293.7017367923347,4503,28.59205216499221,333.41521304507484,0,1.6756933350995773,55,302
424,L,75,93,290.6017387126817,2120,24.89980060261754,358.1001946059696,1,1.5047183418023753,86,987
425,L,62,63,294.5569333958216,3967,29.432897646240498,416.44922112445107,1,1.3073388594026385,66,235
426,M,45,36,294.84712875992335,3296,27.990701608371246,319.83921071107693,1,1.736393163198794,96,609
427,L,26,93,292.18300521604385,4574,35.921108474800576,457.68143047276425,0,1.8542959694092502,80,859
428,H,37,68,294.32658935824145,1732,39.84407365284955,273.1989457976709,1,1.3994913406641427,70,663
429,L,31,16,294.4894857480951,3572,35.1561962179941,309.26159555502375,1,1.435470875261362,51,734
430,L,16,49,291.2930472331049,4576,26.2965607650037,358.91972974784954,0,1.346108598129367,56,928
431,L,24,81,293.45693324221656,4889,30.274213454538575,233.6931308195521,1,1.1704039959802446,76,202
432,M,20,11,293.3939691217664,4162,28.865975837863488,290.99587517202735,0,1.0186372785118651,71,945
433,M,33,23,295.35947760947147,3752,27.05333960447915,373.3176659516338,0,1.732224792228769,53,709
434,L,76,19,297.4904485845327,4782,29.545179680726214,396.62311617351685,1,1.1058171710087272,76,109
435,L,39,59,295.0944281683972,3819,29.338422196337724,301.2461714475873,0,1.7731792739973846,100,179
436,M,79,27,297.3191751475004,1575,39.18345152159425,323.5709877120919,0,0.8215106358702723,94,602
437,L,75,27,294.55505471534065,1841,31.644537445296557,375.2237173459445,0,1.7018517990101008,81,866
438,H,70,25,295.74248441836323,3791,34.12951515317928,263.433795682457,1,1.372955747735321,70,407
439,M,87,61,295.13359429156503,2762,35.2420170670201,340.9179652863713,0,1.599254343502668,84,896
440,L,50,78,299.8228778280812,3038,33.77618551245941,338.2352464987046,0,1.4226022730061456,58,797
441,L,91,61,294.69529798011763,3214,36.824317805125276,438.2405549753206,0,1.3635294391754964,77,534
442,H,60,40,296.5649571937141,4322,28.142087580042276,376.7520338374328,1,1.1627809804449538,59,169
443,L,53,93,295.4054480057268,4518,34.7976580486615,350.9398150792752,1,1.4879565699418966,99,841
444,L,22,32,297.2512283041428,2209,39.80961507133715,388.4036893244075,0,1.9577598776713652,72,747
445,H,99,51,296.26429487008255,3296,26.39539224332305,361.0324691037233,0,1.7194568943765964,73,121
446,H,21,90,295.6814796875881,4855,28.30132908514217,303.37949687474304,0,1.1470912222741791,97,477
447,H,91,71,292.7167006739753,1339,27.925798634992457,385.951071321504,0,1.4073419201585329,53,980
448,M,18,86,292.8928996469391,4517,40.77776916705391,392.9339983436979,1,1.3788232832146088,66,648
449,L,94,59,293.7677325066384,4209,24.682567425701585,334.00000871580016,1,1.66029325529114,97,802
450,L,57,86,294.41497135337914,3156,30.55158984282092,359.9901611083198,1,1.0382810604489772,73,207
451,M,58,90,295.22229249785556,3877,32.46071924083438,447.64032236848914,0,1.8113283112684033,50,486
